,km,municipio,data,sentido_crescente,uf,velocidade_Comercial,velocidade_Moto,velocidade_Passeio,velocidade_Ônibus,volume_Comercial,volume_Moto,volume_Passeio,volume_Ônibus,acidentes,chuva,dia_da_semana,mes,tipo_faixa,tipo_perfil_de_terreno,iluminacao
1120,493.29,betim,2023-06-24,1,MG,62.572390572390574,66.12923607122343,63.66268350518211,61.730283911671926,8910,3482,37533,1585,1,0,Dia_de_semana,6,Terceira_faixa,Perfil_Plano,1
1121,493.29,betim,2023-06-29,1,MG,56.77118757531129,57.191728624535315,59.62419484702093,59.172739244951714,14938,5380,34776,2278,1,0,Dia_de_semana,6,Terceira_faixa,Perfil_Plano,1
1122,493.29,betim,2023-07-02,1,MG,63.428497409326425,65.90222222222222,63.620934242495494,61.63392857142857,4825,2250,25518,560,1,0,Dia_de_semana,7,Terceira_faixa,Perfil_Plano,1
1123,493.29,betim,2023-07-03,1,MG,61.60396094530123,65.68198426082068,63.66908911041778,60.330377794911335,9013,3558,26282,1297,1,0,Final_de_Semana,7,Terceira_faixa,Perfil_Plano,1
1124,493.29,betim,2023-07-05,1,MG,61.73735453840186,65.55958115183246,63.540641312453396,61.18785372224641,12890,4775,34866,2297,1,0,Dia_de_semana,7,Terceira_faixa,Perfil_Plano,1
1125,493.29,betim,2023-07-10,1,MG,61.996224183422804,65.86858602275366,63.65738020463986,61.360871905274486,10991,4307,29613,1858,1,0,Dia_de_semana,7,Terceira_faixa,Perfil_Plano,1
1126,493.29,betim,2023-07-14,1,MG,61.03755182811911,65.30911528150133,62.79483516145881,59.90290478752017,10612,3730,32547,1859,1,1,Dia_de_semana,7,Terceira_faixa,Perfil_Plano,1
1127,493.29,betim,2023-07-15,1,MG,62.235755778024966,65.48551853005294,63.14030507640578,61.08199121522694,8091,3211,36581,1366,1,0,Dia_de_semana,7,Terceira_faixa,Perfil_Plano,1
1128,493.29,betim,2023-07-16,1,MG,63.197507393324884,65.28851107676455,63.61349153602565,61.904399323181046,4734,1941,25579,591,1,0,Dia_de_semana,7,Terceira_faixa,Perfil_Plano,1
1129,493.29,betim,2023-07-17,1,MG,61.43140976967856,65.73708100558659,63.18049753725295,60.79741589468552,11853,4296,32078,2051,1,0,Dia_de_semana,7,Terceira_faixa,Perfil_Plano,1
1130,493.29,betim,2023-07-19,1,MG,61.086797985113904,64.98867552929592,62.8775805921544,60.924808836023786,13301,4062,33471,2354,1,1,Dia_de_semana,7,Terceira_faixa,Perfil_Plano,1
1131,493.29,betim,2023-07-20,1,MG,61.40436826937661,65.58216074409731,63.191402483978905,60.72370299857211,13186,4193,35266,2101,1,0,Dia_de_semana,7,Terceira_faixa,Perfil_Plano,1
1132,493.29,betim,2023-07-21,1,MG,61.30062794348509,65.51020408163265,62.741990676453085,60.87003197807218,14014,4753,40328,2189,1,0,Dia_de_semana,7,Terceira_faixa,Perfil_Plano,1
1133,493.29,betim,2023-07-23,1,MG,63.587199855569594,65.75833333333334,63.62252433702585,61.882876712328766,5539,2340,29790,730,1,0,Dia_de_semana,7,Terceira_faixa,Perfil_Plano,1
1134,493.29,betim,2023-07-26,1,MG,61.96622516556291,65.9381686595343,63.381829470198674,61.20131496556043,9060,3178,24160,1597,1,0,Dia_de_semana,7,Terceira_faixa,Perfil_Plano,1
1135,493.29,betim,2023-07-28,1,MG,61.8194648478489,66.05004428697963,63.30385889239775,60.76613439787093,9530,3387,25966,1503,1,0,Dia_de_semana,7,Terceira_faixa,Perfil_Plano,1
1136,493.29,betim,2023-07-29,1,MG,62.62489158716392,66.1365257259297,63.61075416857886,61.91726618705036,4612,1963,19611,695,1,0,Dia_de_semana,7,Terceira_faixa,Perfil_Plano,1
1137,493.29,betim,2023-07-31,1,MG,61.9266318537859,65.60770818995182,63.49838961777104,60.75568181818182,7660,2906,21113,1232,1,0,Dia_de_semana,7,Terceira_faixa,Perfil_Plano,1
1138,493.29,betim,2023-08-03,1,MG,61.94425939419173,65.51093049327355,63.55351943161082,61.39419795221843,9607,3568,25757,1465,1,0,Dia_de_semana,8,Terceira_faixa,Perfil_Plano,1
1139,493.29,betim,2023-08-05,1,MG,62.88298535369274,65.49926900584795,63.55461173639131,62.4025641025641,6418,2736,28254,975,1,0,Dia_de_semana,8,Terceira_faixa,Perfil_Plano,1
1140,493.29,betim,2023-08-09,1,MG,62.274413243922886,66.47724795640327,63.69794602524999,61.598757357750166,9544,3670,25901,1529,1,0,Dia_de_semana,8,Terceira_faixa,Perfil_Plano,1
1141,493.29,betim,2023-08-10,1,MG,61.92945306307327,66.16482696897374,63.48678844873502,61.54461756373938,8831,3352,24032,1412,1,0,Dia_de_semana,8,Terceira_faixa,Perfil_Plano,1
1142,493.29,betim,2023-08-11,1,MG,61.68218685831622,65.43066593587284,63.15490264255911,61.01576872536137,9740,3649,28760,1522,1,0,Dia_de_semana,8,Terceira_faixa,Perfil_Plano,1
1143,493.29,betim,2023-08-12,1,MG,61.59463649046659,63.7333209785026,61.60940553601251,60.67797552836485,6451,2698,28143,899,1,0,Dia_de_semana,8,Terceira_faixa,Perfil_Plano,1
1144,493.29,betim,2023-08-13,1,MG,63.357142857142854,65.56677524429968,63.55301484890175,61.36820652173913,3591,1535,21079,368,1,0,Dia_de_semana,8,Terceira_faixa,Perfil_Plano,1
1145,493.29,betim,2023-08-14,1,MG,61.8678923657616,65.54561292366171,63.523888463827255,60.823175319789314,8213,3157,23526,1329,1,0,Dia_de_semana,8,Terceira_faixa,Perfil_Plano,1
1146,493.29,betim,2023-08-18,1,MG,61.57560658578856,65.8232558139535,63.3425636974126,60.87318361955086,9232,3440,25315,1514,1,0,Dia_de_semana,8,Terceira_faixa,Perfil_Plano,1
1147,493.29,betim,2023-08-19,1,MG,62.87855579868709,65.85565001771165,63.31397349853726,62.26030465949821,6855,2823,29055,1116,1,0,Dia_de_semana,8,Terceira_faixa,Perfil_Plano,1
1148,493.29,betim,2023-08-21,1,MG,61.57776402640264,65.86948090692124,63.42586515513126,61.06701030927835,9696,3352,26816,1552,1,1,Dia_de_semana,8,Terceira_faixa,Perfil_Plano,1
1149,493.29,betim,2023-08-23,1,MG,62.26465577713198,65.75268373245252,63.74758259468171,62.11967779056387,9979,3633,24820,1738,1,0,Dia_de_semana,8,Terceira_faixa,Perfil_Plano,1
1150,493.29,betim,2023-08-25,1,MG,61.51990049751244,65.29903581267217,63.1080171995284,61.45238095238095,10251,3630,28838,1743,1,0,Dia_de_semana,8,Terceira_faixa,Perfil_Plano,1
1151,493.29,betim,2023-09-01,1,MG,61.83253033547466,65.52472154305894,63.1606196427403,61.270975056689345,11208,3681,30566,1764,1,0,Dia_de_semana,9,Terceira_faixa,Perfil_Plano,1
1152,493.29,betim,2023-09-04,1,MG,57.00854996113654,62.03816901408451,60.64031402428169,58.209706959706956,11579,3550,28087,1638,1,0,Dia_de_semana,9,Terceira_faixa,Perfil_Plano,1
1153,493.29,betim,2023-09-06,1,MG,61.53149535240502,65.38445723684211,62.95953541318345,60.851335656213706,11081,3648,28111,1722,1,1,Dia_de_semana,9,Terceira_faixa,Perfil_Plano,1
1154,493.29,betim,2023-09-11,1,MG,61.52167487684729,65.77002355712602,63.27623542476402,61.65205843293493,10150,3396,25214,1506,1,0,Dia_de_semana,9,Terceira_faixa,Perfil_Plano,1
1155,493.29,betim,2023-09-13,1,MG,62.04285584439193,65.72165886635466,63.388681359731045,61.43502377179081,11002,3846,26770,1893,1,0,Dia_de_semana,9,Terceira_faixa,Perfil_Plano,1
1156,493.29,betim,2023-09-14,1,MG,60.69150772417364,65.10887096774194,62.69342409452864,60.338530066815146,11587,3472,23358,1796,1,0,Dia_de_semana,9,Terceira_faixa,Perfil_Plano,1
1157,493.29,betim,2023-09-15,1,MG,50.93483802006249,60.79416379039849,56.23300269065499,54.42082294264339,12162,3187,24901,1604,1,1,Dia_de_semana,9,Terceira_faixa,Perfil_Plano,1
1158,493.29,betim,2023-09-17,1,MG,64.04275534441805,66.39554700384826,64.01963169696103,62.65883668903803,4210,1819,20961,447,1,0,Dia_de_semana,9,Terceira_faixa,Perfil_Plano,1
1159,493.29,betim,2023-09-20,1,MG,62.531726719700515,66.34190981432361,63.82430334549406,61.5815991237678,10685,3770,25766,1826,1,0,Dia_de_semana,9,Terceira_faixa,Perfil_Plano,1
1160,493.29,betim,2023-09-21,1,MG,62.37059779664078,66.07851890756302,63.779799341120096,61.53276770040959,11074,3808,26712,1709,1,0,Dia_de_semana,9,Terceira_faixa,Perfil_Plano,1
1161,493.29,betim,2023-09-22,1,MG,62.14184967815221,66.00944584382871,63.519552406581056,61.571640023682654,10564,3970,29357,1689,1,0,Dia_de_semana,9,Terceira_faixa,Perfil_Plano,1
1162,493.29,betim,2023-09-24,1,MG,63.34236623616236,65.94761129207383,63.987006381207806,62.03973509933775,4336,1842,21626,604,1,0,Dia_de_semana,9,Terceira_faixa,Perfil_Plano,1
1163,493.29,betim,2023-09-27,1,MG,61.578586685653256,65.64036967586392,63.254048172328574,61.05002619172342,11236,3733,27111,1909,1,0,Dia_de_semana,9,Terceira_faixa,Perfil_Plano,1
1164,493.29,betim,2023-09-30,1,MG,63.06417889781224,65.57906812566185,63.68485358812208,62.789305301645335,7222,2833,29096,1094,1,0,Dia_de_semana,9,Terceira_faixa,Perfil_Plano,1
1165,493.29,betim,2023-10-02,1,MG,62.450004830451164,66.00854102492299,63.80749014454665,61.48153846153846,10351,3571,26635,1625,1,1,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1166,493.29,betim,2023-10-05,1,MG,61.91749323715059,65.39175396185871,63.38616335212885,61.33038585209003,11090,3723,29617,1866,1,0,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1167,493.29,betim,2023-10-06,1,MG,61.05079100749376,64.90109581343074,62.48470186011473,60.28895257946847,12010,3559,34514,1919,1,1,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1168,493.29,betim,2023-10-07,1,MG,58.93835103995212,57.430255023183925,61.20673855512106,59.066767068273094,6683,2588,25317,996,1,1,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1169,493.29,betim,2023-10-08,1,MG,63.39810426540284,65.51617312072894,63.59938790330947,62.38235294117647,6330,2195,28917,595,1,0,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1170,493.29,betim,2023-10-09,1,MG,51.67517818836067,59.50892611919802,55.17412783812134,54.526834611171964,14451,3641,29553,1826,1,0,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1171,493.29,betim,2023-10-11,1,MG,60.75526057772079,64.6435001323802,62.04660068846816,60.282498735457764,13259,3777,34860,1977,1,0,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1172,493.29,betim,2023-10-12,1,MG,59.16675152749491,64.30907127429806,60.48221310928852,60.37711487088157,7856,2315,29994,1123,1,0,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1173,493.29,betim,2023-10-16,1,MG,62.25120728929385,65.15609903381643,63.374709562109025,61.79943502824859,10975,3312,27975,1770,1,0,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1174,493.29,betim,2023-10-17,1,MG,47.54379535292824,54.999721137757945,52.60231555227476,51.89529411764706,13643,3586,25739,1700,1,0,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1175,493.29,betim,2023-10-18,1,MG,48.19831181727905,55.888970157987124,51.926460603894945,51.67450879007239,15105,3418,27985,1934,1,1,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1176,493.29,betim,2023-10-20,1,MG,49.20210158691257,57.167048382479244,53.21781019268864,52.34353918007265,16321,3493,33318,1927,1,1,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1177,493.29,betim,2023-10-22,1,MG,63.70867846385542,65.67763483424048,63.8592585515001,62.72222222222222,5312,2021,26165,594,1,0,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1178,493.29,betim,2023-10-23,1,MG,45.994729493891796,55.35011954572624,51.72453940183887,50.46782316731953,14325,3346,28387,1787,1,0,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1179,493.29,betim,2023-10-24,1,MG,52.26587122917605,60.087944399893075,55.67657365559704,55.3884011090573,15547,3741,30534,2164,1,0,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1180,493.29,betim,2023-10-25,1,MG,50.2670938780821,56.732497839239414,54.828209447603,52.556953013763646,15371,3471,28494,2107,1,1,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1181,493.29,betim,2023-10-27,1,MG,53.82773051591658,60.80931483578709,57.93578568453621,55.90950686324352,14576,3532,33614,1967,1,0,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1182,493.29,betim,2023-10-28,1,MG,62.7716717325228,65.02219755826859,63.34534127843987,61.1375,8225,2703,33228,1200,1,1,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1183,493.29,betim,2023-10-29,1,MG,63.43995171997586,64.90746013667426,63.319408555842664,61.367158671586715,4971,1756,24381,542,1,1,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1184,493.29,betim,2023-10-30,1,MG,46.69067668032165,56.156218402426695,52.818244786401586,50.486867392696986,13182,2967,26709,1561,1,1,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1185,493.29,betim,2023-10-31,1,MG,44.10605764214919,51.916666666666664,49.29848762774679,48.869496855345915,15336,3186,26713,1590,1,1,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,1
1186,493.29,betim,2023-11-01,1,MG,54.518192611215866,61.70906157569239,58.414823939430356,56.73792535675082,14319,3719,33284,1822,1,1,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,1
1187,493.29,betim,2023-11-04,1,MG,62.46676737160121,65.22004132231405,63.488521787670514,61.401898734177216,6620,2420,28663,948,1,1,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,1
1188,493.29,betim,2023-11-05,1,MG,63.71343101343101,65.31232254400909,63.87489685523059,61.485010706638114,4095,1761,21814,467,1,0,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,1
1189,493.29,betim,2023-11-07,1,MG,62.0527062418158,65.65817659352142,63.67750213857998,61.31535836177474,9164,3828,24549,1465,1,0,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,1
1190,493.29,betim,2023-11-09,1,MG,62.45372382457526,65.84721492380451,63.722375125525346,61.349901896664484,10124,3806,26887,1529,1,0,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,1
1191,493.29,betim,2023-11-11,1,MG,62.4558971267832,64.92222767419038,63.344324482054276,61.50421348314607,4977,2038,20562,712,1,0,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,1
1192,493.29,betim,2023-11-12,1,MG,63.61940298507463,65.44050570153694,63.62184634285464,62.30698151950719,4355,2017,22791,487,1,0,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,1
1193,493.29,betim,2023-11-13,1,MG,62.25016195206219,65.91987441987442,63.754003240269775,61.34320557491289,9262,3663,26541,1435,1,0,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,1
1194,493.29,betim,2023-11-16,1,MG,62.32743946295852,65.78180185573181,63.49766861630332,61.04552023121387,8342,3341,24449,1384,1,0,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,1
1195,493.29,betim,2023-11-17,1,MG,61.63273697077453,65.19172476508032,62.7678409297258,60.745775729646695,8999,3299,27535,1302,1,1,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,1
1196,493.29,betim,2023-11-20,1,MG,61.95236885558237,65.78119180633148,63.37885841985195,60.77229676400947,7873,2148,21479,1267,1,1,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,1
1197,493.29,betim,2023-11-21,1,MG,62.04486058236444,65.99322766570606,63.64063307016897,60.71131137352393,9719,3470,27106,1609,1,1,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,1
1198,493.29,betim,2023-11-22,1,MG,62.33028455284553,65.94975355969332,63.727747984104326,61.46865203761755,9840,3652,25919,1595,1,0,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,1
1199,493.29,betim,2023-11-23,1,MG,61.99140964603602,65.61882716049382,63.72554965883245,61.17817509247842,9662,3888,26380,1622,1,0,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,1
1200,493.29,betim,2023-11-26,1,MG,63.40904987587452,65.69825708061002,63.800377889093944,61.83273703041145,4431,1836,22758,559,1,0,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,1
1201,493.29,betim,2023-11-28,1,MG,60.32467674775367,65.65792557866979,62.570805021824235,59.8018018018018,9126,3413,22223,1554,1,0,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,1
1202,493.29,betim,2023-12-01,1,MG,60.872946269982236,64.9458561940514,61.663434395278074,59.29249291784703,9008,3463,27277,1412,1,1,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1203,493.29,betim,2023-12-02,1,MG,62.60957528957529,65.74872013651877,63.29629254114705,61.77567567567568,6475,2344,29589,925,1,1,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1204,493.29,betim,2023-12-03,1,MG,63.19265333632892,65.5833836858006,63.69331507318326,62.16347992351817,4451,1655,23366,523,1,1,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1205,493.29,betim,2023-12-04,1,MG,61.42969368147394,65.496103117506,63.09406937132239,60.205270457697644,8847,3336,25832,1442,1,1,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1206,493.29,betim,2023-12-04,1,MG,61.42969368147394,65.496103117506,63.09406937132239,60.205270457697644,8847,3336,25832,1442,1,1,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1207,493.29,betim,2023-12-05,1,MG,56.05218322791267,62.88814180929096,59.49670176588683,57.495940460081194,9802,3272,24407,1478,1,1,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1208,493.29,betim,2023-12-06,1,MG,51.895117698343505,59.975,56.57669065855818,54.76413316582914,11470,3360,25981,1592,1,1,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1209,493.29,betim,2023-12-09,1,MG,62.96758609942341,65.04324324324324,63.38160577327594,61.30898876404494,6417,2775,30901,890,1,1,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1210,493.29,betim,2023-12-10,1,MG,63.34047565627103,65.73524678111588,63.6630321494428,62.47653429602888,4457,1864,24946,554,1,0,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1211,493.29,betim,2023-12-10,1,MG,63.34047565627103,65.73524678111588,63.6630321494428,62.47653429602888,4457,1864,24946,554,1,0,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1212,493.29,betim,2023-12-14,1,MG,62.44855921989701,66.63125376732971,64.11941631923764,61.812714776632305,9127,3318,25185,1455,1,0,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1213,493.29,betim,2023-12-15,1,MG,62.39808513092629,66.55738705738706,64.12176678983658,61.10993425858291,8669,3276,26251,1369,1,0,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1214,493.29,betim,2023-12-16,1,MG,63.24922744128554,66.90902801798686,64.11847550393806,61.50418848167539,6472,2891,29964,955,1,0,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1215,493.29,betim,2023-12-19,1,MG,62.402056277056275,67.15846750149076,64.07291377876352,61.29457364341085,7392,3354,21642,1290,1,1,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1216,493.29,betim,2023-12-20,1,MG,62.39897762931471,66.49599558133113,64.17426104051113,61.29497907949791,9879,3621,28486,1673,1,0,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1217,493.29,betim,2023-12-21,1,MG,62.4300072909072,65.91487556561086,63.90016564290151,60.39309712889432,9601,3536,28978,1637,1,0,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1218,493.29,betim,2023-12-22,1,MG,61.93153954649018,65.86548223350253,63.40179311259156,60.43768328445748,9217,3152,30171,1364,1,1,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1219,493.29,betim,2023-12-23,1,MG,63.5437890974084,66.48015699956389,64.143815915628,61.52137767220903,5595,2293,30247,842,1,0,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1220,493.29,betim,2023-12-29,1,MG,61.38411509657075,65.48574029126213,63.33695052418613,61.21611721611722,7611,3296,27185,1365,1,0,Dia_de_semana,12,Terceira_faixa,Perfil_Plano,1
1221,525.35,brumadinho,2023-01-06,1,MG,53.91950090561481,59.79133858267716,59.38044333683106,55.22076788830716,4969,127,7624,573,1,1,Dia_de_semana,1,Acostamento,Perfil_Ondulado,0
1222,525.35,brumadinho,2023-02-16,1,MG,56.04714268599497,63.80808080808081,61.97199138196368,57.88393977415308,8347,198,6498,797,1,1,Dia_de_semana,2,Acostamento,Perfil_Ondulado,0
1223,525.35,brumadinho,2023-02-21,1,MG,57.5988989382619,63.28656126482213,62.46779859484778,61.311349693251536,5086,253,6832,652,1,0,Dia_de_semana,2,Acostamento,Perfil_Ondulado,0
1224,525.35,brumadinho,2023-03-11,1,MG,51.40694710006373,40.80035335689046,55.31854789505796,55.531007751937985,6276,566,8195,516,1,1,Dia_de_semana,3,Acostamento,Perfil_Ondulado,0
1225,525.35,brumadinho,2023-04-02,1,MG,58.00383631713555,62.9486301369863,63.168146160198184,59.825581395348834,3910,292,4844,430,1,0,Dia_de_semana,4,Acostamento,Perfil_Ondulado,0
1226,525.35,brumadinho,2023-04-07,1,MG,58.076221148684915,62.95091324200913,62.940128525526596,58.22256728778468,5589,438,14005,483,1,1,Dia_de_semana,4,Acostamento,Perfil_Ondulado,0
1227,525.35,brumadinho,2023-04-14,1,MG,52.00835380835381,38.13297872340426,55.814690909090906,56.85269271383316,8140,470,6875,947,1,1,Dia_de_semana,4,Acostamento,Perfil_Ondulado,0
1228,525.35,brumadinho,2023-04-16,1,MG,54.79209131675499,56.19806763285024,60.66834415584415,59.49551971326165,4906,414,6160,558,1,0,Dia_de_semana,4,Acostamento,Perfil_Ondulado,0
1229,525.35,brumadinho,2023-04-19,1,MG,52.42513931888545,58.27511961722488,60.48489681050657,55.188715953307394,8075,209,5330,771,1,1,Dia_de_semana,4,Acostamento,Perfil_Ondulado,0
1230,525.35,brumadinho,2023-04-26,1,MG,55.99272807404143,59.74883720930232,62.58047878551966,59.159737417943106,9076,215,5138,914,1,0,Dia_de_semana,4,Acostamento,Perfil_Ondulado,0
1231,525.35,brumadinho,2023-04-29,1,MG,57.69279915814793,62.44235588972431,62.50275108493491,59.56681350954479,6652,399,12904,681,1,1,Dia_de_semana,4,Acostamento,Perfil_Ondulado,0
1232,525.35,brumadinho,2023-05-27,1,MG,57.615668674014316,63.613425925925924,62.80131482834186,59.47894736842105,8801,432,10952,950,1,1,Dia_de_semana,5,Acostamento,Perfil_Ondulado,0
1233,525.35,brumadinho,2023-05-29,1,MG,57.234346817830456,60.589285714285715,62.9873006497342,58.997036409822186,11643,336,8465,1181,1,0,Dia_de_semana,5,Acostamento,Perfil_Ondulado,0
1234,525.35,brumadinho,2023-05-30,1,MG,51.30662278897573,40.254980079681275,57.67465509884796,56.88408037094281,12155,502,7031,1294,1,0,Dia_de_semana,5,Acostamento,Perfil_Ondulado,0
1235,525.35,brumadinho,2023-06-02,1,MG,57.48526169674206,63.755405405405405,62.72362278244631,59.49531145344943,12247,370,10710,1493,1,1,Dia_de_semana,6,Acostamento,Perfil_Ondulado,0
