,km,municipio,data,sentido_crescente,uf,velocidade_Comercial,velocidade_Moto,velocidade_Passeio,velocidade_Ônibus,volume_Comercial,volume_Moto,volume_Passeio,volume_Ônibus,acidentes,chuva,mes,iluminacao,dia_da_semana_Final_de_Semana,tipo_faixa_Terceira_faixa,tipo_perfil_de_terreno_Perfil_Ondulado,tipo_perfil_de_terreno_Perfil_Plano
850,75.65,sao_paulo,2023-08-08,1,SP,-0.30751515015736863,1.0325268918622745,0.4454380300509213,-0.09409507079369138,-1.3969198870153725,-0.6093991979397324,-1.0266024853702107,-0.9100388927269276,1,0,8,0,1,1,0,1
851,75.65,sao_paulo,2023-08-09,1,SP,-2.532267195762952,-0.47808374174542206,-2.427447219516437,-2.8856424316357914,-0.2773018435225378,-0.4472987338249653,-0.386767522991568,-0.6939628761865168,1,1,8,0,1,1,0,1
852,75.65,sao_paulo,2023-08-11,1,SP,-0.17657285143621015,0.5831239258880476,0.2606364642396112,-0.23934631558547506,-0.10709199765820651,-0.3762586897906053,-0.0849057024224924,-0.5802386569547217,1,1,8,0,1,1,0,1
853,75.65,sao_paulo,2023-08-12,1,SP,0.06415494895340476,0.571071412221371,-0.14738880787282452,-0.018965116591043864,-0.9446546544933447,-0.4479445524070959,0.15049847595233048,-0.7212566888021477,1,0,8,0,1,1,0,1
854,75.65,sao_paulo,2023-08-22,1,SP,-0.13676141499074623,1.002929012116075,0.5477171608548849,-0.03416901078396526,-0.2584671474637798,-0.4330907250180933,-0.38556648126516585,-0.7076097824943323,1,0,8,0,1,1,0,1
855,75.65,sao_paulo,2023-08-23,1,SP,-0.13543369505104552,0.8301027783002146,0.5499877463461077,-0.11448121041358997,-0.5960965138504041,-0.4815271186778843,-0.5518707256476513,-0.7474132592254605,1,0,8,0,1,1,0,1
856,75.65,sao_paulo,2023-08-27,1,SP,0.025219738148895405,0.4233038670863613,-0.5201011443117429,-0.5588990541274,-1.6836258159097994,-0.6442734013747818,-1.1260487403163093,-0.9737244554967329,1,1,8,0,1,1,0,1
857,75.65,sao_paulo,2023-09-10,1,SP,0.016366052566625437,0.16538089305054549,-0.35650157111641884,-0.27538609812779674,-0.9262850126582598,-0.4356739993466155,0.7985005220705079,-0.6825904542633373,1,0,9,0,1,1,0,1
858,75.65,sao_paulo,2023-09-16,1,SP,0.38087535108705284,0.7845624326552352,0.647116302885766,0.2932415819843999,-0.9999961071104361,-0.4091954374792631,-0.3214308530752906,-0.7803932828026812,1,0,9,0,1,1,0,1
859,75.65,sao_paulo,2023-10-01,1,SP,-0.8570952000709936,-0.09774214094566944,-0.7991021624985494,-1.3197389077986497,-1.282284020879969,-0.5945453705507299,-0.4004593986725526,-0.8656864472265275,1,1,10,0,1,1,0,1
860,75.65,sao_paulo,2023-10-03,1,SP,-0.030785629059310114,1.042650832645451,0.6062810949933822,0.24054737303755683,-0.06895755131701753,-0.43115326927170167,-0.3480139099529917,-0.6632573369939321,1,1,10,0,1,1,0,1
861,75.65,sao_paulo,2023-10-08,1,SP,-0.21300839088148835,0.09909746208865296,-0.40196521492578974,-0.5933418642696439,-1.1146319732458396,-0.554504618458636,4.798235835354879e-05,-0.7951774313028145,1,1,10,0,1,1,0,1
862,75.65,sao_paulo,2023-10-09,1,SP,-0.09207404996709041,0.9678204160207358,0.5412891038436138,0.10861111082684317,-0.48192570193867373,-0.48411039300640646,-0.41615301056420745,-0.7292173841483733,1,1,10,0,1,1,0,1
863,75.65,sao_paulo,2023-10-10,1,SP,-0.06394637090553854,0.8271668371674132,0.5572877787667279,0.1285929574990755,-0.11034737722391776,-0.4369656365108766,-0.2267086955863738,-0.6245911024551217,1,1,10,0,1,1,0,1
864,75.65,sao_paulo,2023-10-11,1,SP,-0.07172932647419948,0.8710777802388877,0.5467897699525872,-0.013178852233884675,-0.5354069376610728,-0.4860478487527981,-0.5324939191283631,-0.736040837302281,1,1,10,0,1,1,0,1
865,75.65,sao_paulo,2023-11-06,1,SP,-0.357475294980172,0.8568929801532046,0.5738142897240722,-0.04666609290249593,0.35517190067279153,-0.37819614553699693,0.4051993913980147,-0.37212333576053647,1,1,11,0,0,1,0,1
866,75.65,sao_paulo,2023-11-11,1,SP,-0.2680486824368793,0.7083604275343773,0.3709124863439025,-0.09192173546014804,-0.25776956612827023,-0.36334231814799434,0.852947747000739,-0.5290627583004138,1,0,11,0,0,1,0,1
867,75.65,sao_paulo,2023-11-13,1,SP,-0.5068689544285323,0.8873766535641946,0.4796808008893102,-0.03283264101756437,0.6069987627917406,-0.3265306589665532,0.4570043245301611,-0.4278482031841161,1,0,11,0,0,1,0,1
